post_id,user_id
2964,183809496
2964,186102639
2964,193050287
2964,198073591
2964,206122526
2964,208590780
2964,221120133
2964,221914462
2964,236892715
2964,241915658
2964,246255799
2964,252982058
2964,256613366
2964,260875449
2964,277402463
2964,277673399
2964,280831516
2964,283326172
2964,292111927
2964,330174377
2964,337110493
2964,345652936
2964,378233369
2964,382324033
2964,388051069
2964,388362825
2964,419383656
2964,486032871
2964,529962551
2964,671965036
2964,741760146
2962,842174539
2962,85717035
2962,156353850
2962,174111046
2962,183809496
2962,241915658
2962,245823210
2962,280831516
2962,345652936
2962,408259802
2962,486032871
2962,506686352
2962,561225034
2962,741760146
2957,842174539
2957,21789079
2957,55752726
2957,85717035
2957,156353850
2957,166220081
2957,174111046
2957,176655503
2957,181805214
2957,183809496
2957,186102639
2957,206122526
2957,221870628
2957,241915658
2957,258925521
2957,260875449
2957,272292667
2957,274001204
2957,277673399
2957,280831516
2957,285220144
2957,344773928
2957,366581977
2957,378233369
2957,389995324
2957,486032871
2957,493520860
2957,529962551
2957,559202343
2957,627346015
2957,714528849
2957,741760146
2954,842174539
2954,10834741
2954,46808801
2954,55752726
2954,63294601
2954,69110189
2954,72258962
2954,85717035
2954,100550527
2954,102877719
2954,156353850
2954,158445696
2954,174107261
2954,175100020
2954,183809496
2954,185200819
2954,186102639
2954,187105238
2954,187916181
2954,189800736
2954,198073591
2954,201466914
2954,201976868
2954,204200251
2954,220318060
2954,220481971
2954,221120133
2954,221914462
2954,234618608
2954,235598630
2954,241915658
2954,243933852
2954,245823210
2954,246255799
2954,248114606
2954,252982058
2954,253668105
2954,256613366
2954,259492610
2954,260875449
2954,263069749
2954,266174432
2954,268484771
2954,271346092
2954,276072932
2954,277673399
2954,279347222
2954,280831516
2954,282765539
2954,283326172
2954,286288768
2954,286323399
2954,292111927
2954,292427026
2954,293304800
2954,301748117
2954,305882323
2954,321367280
2954,321760878
2954,326380192
2954,330174377
2954,332858724
2954,337110493
2954,338582989
2954,340120292
2954,344773928
2954,346191929
2954,348430773
2954,378233369
2954,378520470
2954,385342002
2954,385904479
2954,387389041
2954,388362825
2954,393684260
2954,394679436
2954,403868809
2954,405544676
2954,419383656
2954,423583962
2954,425854166
2954,426995491
2954,431393732
2954,432785098
2954,434495056
2954,439364387
2954,441815894
2954,443681549
2954,448723963
2954,450201465
2954,451199467
2954,467327304
2954,479159215
2954,479777681
2954,486032871
2954,491292341
2954,542105526
2954,561225034
2954,570745578
2954,604881436
2954,611006338
2954,627346015
2954,636368150
2954,741760146
2954,786522969
2952,842174539
2952,85717035
2952,156353850
2952,174111046
2952,181805214
2952,183809496
2952,186102639
2952,193050287
2952,210654906
2952,235456205
2952,241915658
2952,260875449
2952,266604422
2952,269100916
2952,280831516
2952,332858724
2952,366581977
2952,378520470
2952,419383656
2952,443681549
2952,486032871
2952,511180050
2952,612717660
2952,735193648
2952,741760146
2952,780215169
2952,853753475
2950,842174539
2950,85717035
2950,145395565
2950,154110170
2950,156353850
2950,183809496
2950,186102639
2950,241915658
2950,256842927
2950,280831516
2950,419383656
2950,486032871
2950,557423009
2950,741760146
2949,85717035
2949,174111046
2949,183809496
2949,241915658
2949,280831516
2949,741760146
2945,842174539
2945,85717035
2945,174107261
2945,174111046
2945,181805214
2945,183809496
2945,186102639
2945,187105238
2945,208171569
2945,221914462
2945,258925521
2945,260875449
2945,280831516
2945,288594501
2945,292111927
2945,302774833
2945,332858724
2945,337110493
2945,340551449
2945,389995324
2945,419383656
2945,448723963
2945,486032871
2945,615930287
2945,627346015
2945,741760146
2943,842174539
2943,85717035
2943,183809496
2943,230422481
2943,280831516
2943,302774833
2943,419383656
2943,627346015
2943,741760146
2940,85717035
2940,174111046
2940,183809496
2940,241915658
2940,280831516
2940,741760146
2937,85717035
2937,174111046
2937,183809496
2937,221120133
2937,241915658
2937,260875449
2937,280831516
2937,283326172
2937,332858724
2937,388051069
2937,419383656
2937,423583962
2937,741760146
2932,842174539
2932,21789079
2932,50866147
2932,55752726
2932,56144287
2932,85717035
2932,121248495
2932,148047507
2932,174111046
2932,180443281
2932,183809496
2932,186102639
2932,188381020
2932,208590780
2932,227902274
2932,229991524
2932,241915658
2932,260875449
2932,280831516
2932,284747452
2932,292111927
2932,292427026
2932,366581977
2932,388362825
2932,448723963
2932,529962551
2932,741760146
2931,842174539
2931,21789079
2931,55752726
2931,56144287
2931,84189855
2931,85717035
2931,166699996
2931,181805214
2931,183809496
2931,216903537
2931,221120133
2931,230422481
2931,235598630
2931,241915658
2931,245823210
2931,256842927
2931,258925521
2931,260875449
2931,269074055
2931,279061052
2931,280831516
2931,282343851
2931,292111927
2931,292427026
2931,337110493
2931,348430773
2931,419383656
2931,432785098
2931,486032871
2931,529962551
2931,741760146
2922,85717035
2922,183809496
2922,186102639
2922,241915658
2922,280831516
2922,419383656
2922,741760146
2920,85717035
2920,132314802
2920,183809496
2920,241915658
2920,280831516
2920,741760146
2918,85717035
2918,147706898
2918,183809496
2918,241915658
2918,252982058
2918,260875449
2918,280831516
2918,292111927
2918,302774833
2918,306022875
2918,332858724
2918,709267504
2918,741760146
2918,842174539
2915,85717035
2915,156353850
2915,170648224
2915,181805214
2915,183809496
2915,201466914
2915,208590780
2915,221680128
2915,234618608
2915,239433418
2915,241915658
2915,252982058
2915,256842927
2915,260875449
2915,277673399
2915,279347222
2915,280831516
2915,292111927
2915,305882323
2915,337110493
2915,345652936
2915,378233369
2915,387389041
2915,388362825
2915,443681549
2915,451924111
2915,528321487
2915,741760146
2915,842174539
2912,842174539
2912,85717035
2912,174111046
2912,183809496
2912,184617889
2912,239433418
2912,241915658
2912,265285398
2912,280831516
2912,486032871
2912,627346015
2912,741760146
2903,842174539
2903,989742
2903,2055224
2903,4788248
2903,9310944
2903,10582896
2903,17114628
2903,32213523
2903,42972066
2903,55752726
2903,60491450
2903,69110189
2903,85717035
2903,94484053
2903,110872964
2903,120038146
2903,122230393
2903,132314802
2903,156353850
2903,160367066
2903,171356578
2903,173633538
2903,174111046
2903,181805214
2903,183809496
2903,187105238
2903,196637789
2903,201466914
2903,202001735
2903,206122526
2903,214623623
2903,234469902
2903,234618608
2903,235598630
2903,235881136
2903,239443883
2903,240591305
2903,241514038
2903,241915658
2903,245823210
2903,245939033
2903,252982058
2903,255031023
2903,255256620
2903,255426305
2903,256613366
2903,258925521
2903,259427410
2903,260875449
2903,261186573
2903,269883904
2903,279347222
2903,280831516
2903,284518750
2903,288594501
2903,292111927
2903,293806751
2903,296354816
2903,300494902
2903,300670505
2903,302424308
2903,305882323
2903,306022875
2903,307499829
2903,310195850
2903,314541240
2903,323203734
2903,325807393
2903,332858724
2903,337110493
2903,340551449
2903,345076821
2903,345652936
2903,350860472
2903,355087249
2903,370407109
2903,377723296
2903,378233369
2903,378690919
2903,388051069
2903,389995324
2903,390424214
2903,393077771
2903,394679436
2903,410610733
2903,419383656
2903,423583962
2903,428483750
2903,432785098
2903,443681549
2903,444360064
2903,449279978
2903,451199467
2903,472295471
2903,486032871
2903,504862743
2903,506686352
2903,510186529
2903,515972722
2903,523974020
2903,528321487
2903,534705135
2903,535106644
2903,548396279
2903,561225034
2903,590248356
2903,617557801
2903,627346015
2903,671599144
2903,712141345
2903,734794114
2903,741760146
2903,752505277
2903,761319583
2903,766586048
2903,794302083
2900,303206
2900,84189855
2900,85717035
2900,151695923
2900,155245086
2900,181805214
2900,183809496
2900,186102639
2900,241915658
2900,260875449
2900,302774833
2900,345652936
2900,486032871
2900,627346015
2900,741760146
2900,842174539
2899,842174539
2899,85717035
2899,129122946
2899,183809496
2899,241915658
2899,741760146
2897,842174539
2897,2584769
2897,8329322
2897,17114628
2897,18459623
2897,55752726
2897,69121451
2897,84834781
2897,85717035
2897,100550527
2897,105880385
2897,109302263
2897,120038146
2897,121248495
2897,123858059
2897,129122946
2897,139919816
2897,147191298
2897,148922058
2897,153557248
2897,157118725
2897,160342618
2897,171356578
2897,174111046
2897,181805214
2897,183809496
2897,193326723
2897,201466914
2897,204200251
2897,210516652
2897,212646351
2897,222298955
2897,234469902
2897,234618608
2897,241915658
2897,246255799
2897,248114606
2897,256613366
2897,258031216
2897,263069749
2897,266445312
2897,267435265
2897,280831516
2897,283326172
2897,302936092
2897,326972717
2897,332858724
2897,337110493
2897,345076821
2897,345652936
2897,355087249
2897,367233591
2897,374276699
2897,383520037
2897,388051069
2897,389995324
2897,391832059
2897,403868809
2897,408923871
2897,419383656
2897,423583962
2897,425854166
2897,432785098
2897,442027621
2897,443681549
2897,445609520
2897,452997021
2897,478217390
2897,535106644
2897,535679536
2897,545266358
2897,561225034
2897,617409015
2897,632691223
2897,741760146
2896,85717035
2896,183809496
2896,241915658
2896,280831516
2896,433588848
2896,741760146
2895,85717035
2895,183809496
2895,241915658
2895,280831516
2895,741760146
2890,85717035
2890,183809496
2890,241915658
2890,280831516
2890,741760146
2889,85717035
2889,183809496
2889,241915658
2889,260875449
2889,280831516
2889,344206211
2889,432158584
2889,741760146
2889,842174539
2886,85717035
2886,183809496
2886,186102639
2886,206122526
2886,221870628
2886,221914462
2886,234618608
2886,241915658
2886,280831516
2886,302774833
2886,378233369
2886,388362825
2886,389995324
2886,486032871
2886,528321487
2886,559054956
2886,694218857
2886,741760146
2886,842174539
2885,85717035
2885,241915658
2885,280831516
2885,741760146
2884,85717035
2884,183809496
2884,241915658
2884,266912636
2884,419383656
2884,438876757
2884,486032871
2884,741760146
2880,85717035
2880,129122946
2880,154228265
2880,183113173
2880,183809496
2880,187105238
2880,189338013
2880,193390478
2880,221914462
2880,224414743
2880,241915658
2880,244073800
2880,252982058
2880,260875449
2880,263511150
2880,265296857
2880,268483165
2880,269159177
2880,280831516
2880,289675715
2880,302774833
2880,318341497
2880,323063937
2880,323157062
2880,355087249
2880,382318809
2880,388362825
2880,389158676
2880,411909304
2880,419383656
2880,449249182
2880,529962551
2880,530771127
2880,550683689
2880,556536026
2880,709267504
2880,734794114
2880,741760146
2880,786522969
2880,842174539
2879,85717035
2879,183809496
2879,280831516
2879,741760146
2878,85717035
2878,183809496
2878,280831516
2878,741760146
2874,85717035
2874,183809496
2874,241915658
2874,280831516
2874,303486140
2874,419383656
2874,741760146
2873,842174539
2873,85717035
2873,183809496
2873,193050287
2873,241915658
2873,280831516
2873,287721399
2873,741760146
2872,85717035
2872,183809496
2872,241713455
2872,241915658
2872,280831516
2872,389995324
2872,419383656
2872,741760146
2872,842174539
2871,842174539
2871,85717035
2871,183809496
2871,234618608
2871,241915658
2871,280831516
2871,419383656
2871,741760146
2865,85717035
2865,156353850
2865,183809496
2865,241915658
2865,260875449
2865,266289746
2865,280831516
2865,292111927
2865,311614419
2865,332858724
2865,345652936
2865,364977741
2865,419383656
2865,509272338
2865,561619136
2865,741760146
2865,842174539
2863,85717035
2863,183809496
2863,186102639
2863,241915658
2863,419383656
2862,85717035
2862,156353850
2862,183809496
2862,205935570
2862,221914462
2862,241915658
2862,280831516
2862,419383656
2862,741760146
2862,842174539
2859,85717035
2859,183809496
2859,280831516
2859,419383656
2859,741760146
2859,842174539
2858,85717035
2858,183809496
2858,280831516
2858,345652936
2858,433588848
2857,85717035
2857,183809496
2857,280831516
2857,842174539
2855,85717035
2855,183809496
2855,280831516
2855,332858724
2855,345076821
2855,345652936
2855,385342002
2855,419383656
2855,420623750
2855,535106644
2855,741760146
2854,85717035
2854,183809496
2854,741760146
2852,85717035
2852,183809496
2852,201466914
2852,241915658
2852,260875449
2852,280831516
2852,393077771
2852,419383656
2852,528321487
2852,741760146
2852,842174539
2845,85717035
2845,183809496
2845,212410098
2845,216784035
2845,221120133
2845,280831516
2845,345652936
2845,419383656
2845,591282692
2845,741760146
2843,85717035
2843,183809496
2843,212410098
2843,221120133
2843,260875449
2843,280831516
2843,741760146
2843,842174539
2841,85717035
2841,183809496
2841,221120133
2841,239433418
2841,280831516
2841,419383656
2841,741760146
2840,55752726
2840,85717035
2840,183809496
2840,234618608
2840,260875449
2840,280831516
2840,292111927
2840,337110493
2840,346191929
2840,378233369
2840,443681549
2840,448723963
2840,451169821
2840,741760146
2838,85717035
2838,183809496
2838,280831516
2838,302774833
2838,741760146
2837,85717035
2837,181805214
2837,186102639
2837,201466914
2837,260875449
2837,280831516
2837,287721399
2837,334811025
2837,419383656
2837,741760146
2833,303206
2833,21789079
2833,50645643
2833,85717035
2833,183809496
2833,280831516
2833,332858724
2833,580602549
2833,741760146
2831,85717035
2831,280831516
2831,302774833
2831,741760146
2831,842174539
2829,842174539
2829,85717035
2829,183809496
2829,183988575
2829,280831516
2829,345652936
2829,741760146
2827,85717035
2827,186102639
2827,212410098
2827,221870628
2827,260875449
2827,280831516
2827,332858724
2827,345652936
2827,419383656
2827,433588848
2827,741760146
2827,835294600
2827,842174539
2825,842174539
2825,69121451
2825,85717035
2825,146683578
2825,174111046
2825,197155153
2825,235598630
2825,239832564
2825,280831516
2825,332858724
2825,345652936
2825,350526783
2825,419383656
2825,432158584
2825,469225454
2825,741760146
2824,85717035
2824,183809496
2824,260875449
2824,280831516
2824,300459034
2824,332858724
2824,345652936
2824,741760146
2822,85717035
2822,280831516
2822,345652936
2820,528321487
2820,85717035
2820,260875449
2820,280831516
2820,345652936
2820,419383656
2818,85717035
2818,174111046
2818,183809496
2818,280831516
2818,332858724
2818,345652936
2818,382324033
2818,419383656
2818,433588848
2818,741760146
2817,85717035
2817,174111046
2817,183809496
2817,198073591
2817,220481971
2817,260875449
2817,280831516
2817,286323399
2817,292111927
2817,303486140
2817,337110493
2817,345652936
2817,378233369
2817,419383656
2817,432785098
2817,529962551
2817,741760146
2816,85717035
2816,201466914
2816,260875449
2816,280831516
2816,302774833
2816,345652936
2816,741760146
2812,85717035
2812,183823266
2812,186081764
2812,238167478
2812,266009802
2812,271996524
2812,280831516
2812,321367280
2812,333922252
2812,345076821
2812,345652936
2812,374887619
2812,383033765
2812,399994081
2812,414664952
2812,419383656
2812,434495056
2812,438876757
2812,443681549
2812,521595202
2812,536009720
2812,741760146
2812,756906719
2812,786522969
2812,842174539
2810,85717035
2810,183809496
2810,260875449
2810,280831516
2810,345652936
2810,741760146
2810,842174539
2808,85717035
2808,183809496
2808,280831516
2808,302774833
2808,741760146
2807,85717035
2807,121248495
2807,183809496
2807,206879924
2807,212507890
2807,234173557
2807,280831516
2807,283124538
2807,420377103
2807,442665690
2807,448723963
2807,565748137
2807,589944325
2807,737606231
2807,741760146
2806,85717035
2806,183809496
2806,221120133
2806,280831516
2806,741760146
2804,85717035
2804,183809496
2804,280831516
2804,741760146
2799,85717035
2799,183809496
2799,280831516
2799,741760146
2798,85717035
2798,183809496
2798,280831516
2798,741760146
2797,85717035
2797,154110170
2797,183809496
2797,186102639
2797,201466914
2797,202914505
2797,241915658
2797,256842927
2797,258925521
2797,280831516
2797,337110493
2797,345652936
2797,419383656
2797,677351807
2797,741760146
2796,85717035
2796,183809496
2796,280831516
2796,332858724
2796,741760146
2795,85717035
2795,183809496
2795,280831516
2795,741760146
2791,85717035
2791,183809496
2791,260875449
2791,280831516
2791,741760146
2787,85717035
2787,183809496
2787,235598630
2787,260875449
2787,280831516
2787,292111927
2787,315016793
2787,423583962
2787,741760146
2786,85717035
2786,183809496
2786,280831516
2786,332858724
2786,741760146
2785,85717035
2785,183809496
2785,741760146
2784,85717035
2784,183809496
2784,556536026
2784,741760146
2783,85717035
2783,183809496
2783,280831516
2783,741760146
2781,85717035
2781,183809496
2781,280831516
2781,419383656
2781,741760146
2781,842174539
2777,85717035
2777,280831516
2777,741760146
2776,85717035
2776,183809496
2776,741760146
2770,85717035
2770,235598630
2770,280831516
2770,419383656
2770,741760146
2768,85717035
2768,260875449
2768,280831516
2768,741760146
2766,85717035
2766,157915922
2766,181027051
2766,280831516
2766,528321487
2766,741760146
2765,85717035
2765,183809496
2765,280831516
2765,332858724
2765,741760146
2764,85717035
2764,183809496
2764,241915658
2764,280831516
2764,292111927
2764,332858724
2764,741760146
2764,842174539
2763,85717035
2763,183809496
2763,252982058
2763,280831516
2756,69121451
2756,84189855
2756,85717035
2756,183809496
2756,184060884
2756,186102639
2756,265285398
2756,280831516
2756,302774833
2756,432158584
2756,556536026
2756,741760146
2754,85717035
2754,183809496
2754,186102639
2754,280831516
2754,741760146
2751,85717035
2751,174111046
2751,183809496
2751,280831516
2751,741760146
2749,85717035
2749,183809496
2749,238263330
2749,260875449
2749,280831516
2749,332858724
2749,741760146
2748,85717035
2748,174111046
2748,183809496
2748,260875449
2748,741760146
2745,85717035
2745,174111046
2745,183809496
2745,193050287
2745,241915658
2745,280831516
2745,741760146
2744,85717035
2744,174111046
2744,235598630
2744,241915658
2744,260875449
2744,280831516
2744,419383656
2744,741760146
2743,85717035
2743,174111046
2743,183809496
2743,234618608
2743,241915658
2743,280831516
2743,741760146
2737,85717035
2737,137744867
2737,174111046
2737,183809496
2737,280831516
2737,405544676
2737,419383656
2737,741760146
2735,23247194
2735,85717035
2735,183809496
2735,235598630
2735,241915658
2735,260875449
2735,280831516
2735,292111927
2735,302774833
2735,337110493
2735,419383656
2735,486032871
2735,741760146
2735,835294600
2732,85717035
2732,183809496
2732,234618608
2732,280831516
2732,741760146
2730,85717035
2730,183809496
2730,234618608
2730,280831516
2730,528321487
2730,741760146
2729,84189855
2729,85717035
2729,183809496
2729,193050287
2729,241915658
2729,260875449
2729,280831516
2729,741760146
2726,85717035
2726,183809496
2726,193050287
2726,241915658
2726,280831516
2726,302774833
2726,741760146
2725,989742
2725,73985833
2725,85717035
2725,96595205
2725,112329898
2725,121248495
2725,137744867
2725,166220081
2725,174050412
2725,174111046
2725,186102639
2725,221120133
2725,234618608
2725,235598630
2725,241915658
2725,252982058
2725,255426305
2725,260875449
2725,269074055
2725,274001204
2725,280831516
2725,292111927
2725,305882323
2725,311614419
2725,337110493
2725,364977741
2725,366581977
2725,378233369
2725,387389041
2725,388362825
2725,406568883
2725,419383656
2725,423583962
2725,432785098
2725,486032871
2725,529962551
2725,535106644
2725,741760146
2725,842174539
2723,44014130
2723,85717035
2723,183809496
2723,187105238
2723,212189632
2723,220318060
2723,234618608
2723,235598630
2723,241915658
2723,248136440
2723,252982058
2723,260875449
2723,264377250
2723,280831516
2723,292111927
2723,305882323
2723,308907680
2723,333399098
2723,388362825
2723,405544676
2723,419383656
2723,444270227
2723,487058488
2723,509757494
2723,741760146
2722,85717035
2722,174111046
2722,183809496
2722,186102639
2722,193050287
2722,241915658
2722,260875449
2722,280831516
2722,432158584
2722,741760146
2720,85717035
2720,129122946
2720,174111046
2720,181805214
2720,183809496
2720,198073591
2720,206122526
2720,234469902
2720,234618608
2720,248096060
2720,260875449
2720,264377250
2720,269074055
2720,270085287
2720,279061052
2720,280831516
2720,288594501
2720,292111927
2720,305882323
2720,308907680
2720,337110493
2720,366479204
2720,370407109
2720,378233369
2720,378520470
2720,389995324
2720,419383656
2720,432785098
2720,548396279
2720,741760146
2719,32740668
2719,55752726
2719,81687908
2719,85717035
2719,137744867
2719,154110170
2719,174111046
2719,183809496
2719,186102639
2719,193050287
2719,221120133
2719,235598630
2719,241915658
2719,252982058
2719,260875449
2719,269074055
2719,280831516
2719,292111927
2719,305882323
2719,426803396
2719,469680446
2719,534291365
2719,548396279
2719,741760146
2718,44014130
2718,82255944
2718,84189855
2718,85717035
2718,174111046
2718,184060884
2718,194216047
2718,197176153
2718,220318060
2718,234618608
2718,235598630
2718,241915658
2718,248136440
2718,255426305
2718,260875449
2718,279061052
2718,280831516
2718,292111927
2718,305882323
2718,308907680
2718,325179849
2718,337110493
2718,346191929
2718,366479204
2718,382324033
2718,415644346
2718,419383656
